Name,ppg,rpg,apg,spg,bpg,fgm,fga,fg%,TO,FG3M,FG3A,FTM,FTA,ft%,3PT%,egp
Jalen Suggs,9.88679245283019,3.037735849056604,2.9245283018867925,1.2641509433962264,0.5094339622641509,3.509433962264151,8.377358490566039,41.891891891891895,1.7735849056603774,1.2452830188679245,3.811320754716981,1.6226415094339623,2.2452830188679247,72.26890756302521,32.67326732673267,75
Jae'Sean Tate,9.129032258064516,3.806451612903226,2.7096774193548385,0.6774193548387096,0.2258064516129032,3.548387096774193,7.387096774193548,48.03493449781659,1.5161290322580645,0.4193548387096774,1.4838709677419355,1.6129032258064515,2.225806451612903,72.46376811594203,28.260869565217394,75
Jayson Tatum,30.06756756756757,8.77027027027027,4.621621621621622,1.054054054054054,0.6891891891891891,9.824324324324325,21.06756756756757,46.63245670301475,2.8783783783783785,3.2432432432432434,9.27027027027027,7.175675675675675,8.405405405405405,85.36977491961414,34.98542274052478,75
Klay Thompson,21.869565217391305,4.144927536231884,2.36231884057971,0.7101449275362319,0.4202898550724637,7.913043478260869,18.144927536231883,43.61022364217252,1.7826086956521738,4.36231884057971,10.594202898550725,1.681159420289855,1.9130434782608696,87.87878787878786,41.17647058823529,75
Karl-Anthony Towns,20.75862068965517,8.137931034482758,4.827586206896552,0.6896551724137931,0.5862068965517241,7.310344827586207,14.758620689655173,49.53271028037384,2.9655172413793105,2.0689655172413794,5.655172413793103,4.068965517241379,4.655172413793103,87.4074074074074,36.585365853658544,75
Gary Trent Jr.,17.393939393939394,2.621212121212121,1.606060606060606,1.5757575757575757,0.2121212121212121,6.136363636363637,14.166666666666666,43.31550802139038,0.8333333333333334,2.515151515151515,6.818181818181818,2.606060606060606,3.106060606060606,83.90243902439025,36.888888888888886,75
P.J. Tucker,3.546666666666667,3.933333333333333,0.8,0.52,0.2,1.28,3.0,42.66666666666667,0.5866666666666667,0.7333333333333333,1.8666666666666667,0.2533333333333333,0.3066666666666666,82.60869565217392,39.285714285714285,75
Myles Turner,17.951612903225808,7.516129032258065,1.435483870967742,0.5806451612903226,2.2580645161290325,6.483870967741935,11.82258064516129,54.84311050477489,1.6612903225806452,1.5,4.016129032258065,3.4838709677419355,4.451612903225806,78.26086956521739,37.34939759036144,75
Jonas Valanciunas,14.113924050632912,10.177215189873415,1.7721518987341771,0.2531645569620253,0.6582278481012658,5.6455696202531644,10.329113924050631,54.65686274509803,2.0126582278481013,0.4810126582278481,1.379746835443038,2.3417721518987342,2.835443037974684,82.58928571428572,34.86238532110092,75
Fred VanVleet,19.347826086956523,4.057971014492754,7.173913043478261,1.7826086956521738,0.5507246376811594,6.333333333333333,16.115942028985508,39.298561151079134,2.028985507246377,3.0,8.782608695652174,3.681159420289855,4.101449275362318,89.75265017667844,34.15841584158416,75
Jarred Vanderbilt,7.935897435897436,7.461538461538462,2.358974358974359,1.064102564102564,0.2692307692307692,3.1666666666666665,5.782051282051282,54.76718403547671,1.2435897435897436,0.3717948717948718,1.1538461538461535,1.2307692307692308,1.7820512820512822,69.06474820143885,32.22222222222222,75
Devin Vassell,18.5,3.8947368421052633,3.5789473684210527,1.131578947368421,0.4473684210526316,6.868421052631579,15.657894736842104,43.8655462184874,1.5,2.710526315789474,7.0,2.0526315789473686,2.631578947368421,78.0,38.721804511278194,75
Gabe Vincent,9.426470588235292,2.1323529411764706,2.4558823529411766,0.9117647058823528,0.0735294117647058,3.3529411764705883,8.338235294117647,40.211640211640216,1.3529411764705883,1.7205882352941178,5.147058823529412,1.0,1.1470588235294117,87.17948717948718,33.42857142857143,75
Nikola Vucevic,17.646341463414632,11.01219512195122,3.231707317073171,0.7317073170731707,0.6951219512195121,7.280487804878049,14.0,52.00348432055749,1.695121951219512,1.475609756097561,4.2317073170731705,1.6097560975609757,1.9268292682926829,83.54430379746837,34.87031700288185,75
Dean Wade,4.681818181818182,3.409090909090909,0.8409090909090909,0.6363636363636364,0.4772727272727273,1.6590909090909092,4.0227272727272725,41.24293785310735,0.3863636363636363,1.0227272727272727,2.886363636363636,0.3409090909090909,0.5227272727272727,65.21739130434783,35.43307086614173,75
Franz Wagner,18.5625,4.1125,3.5375,0.9625,0.2125,6.775,13.975,48.479427549195,2.0875,1.625,4.5,3.3875,4.025,84.16149068322981,36.11111111111111,75
Lonnie Walker IV,11.678571428571429,1.946428571428572,1.1428571428571428,0.5357142857142857,0.3035714285714285,4.214285714285714,9.410714285714286,44.78178368121442,0.8214285714285714,1.625,4.446428571428571,1.625,1.8928571428571428,85.84905660377359,36.54618473895583,75
John Wall,11.352941176470589,2.7058823529411766,5.235294117647059,0.7941176470588235,0.3529411764705882,4.0588235294117645,9.941176470588236,40.82840236686391,2.3529411764705883,0.9705882352941176,3.2058823529411766,2.264705882352941,3.323529411764706,68.14159292035397,30.27522935779816,75
P.J. Washington,15.67123287671233,4.904109589041096,2.3972602739726026,0.9041095890410958,1.082191780821918,5.945205479452055,13.397260273972602,44.376278118609406,1.5068493150684932,2.041095890410959,5.863013698630137,1.7397260273972603,2.3835616438356166,72.98850574712642,34.81308411214953,75
Russell Westbrook,15.876712328767123,5.794520547945205,7.5479452054794525,1.0410958904109588,0.4520547945205479,5.917808219178082,13.575342465753424,43.59233097880929,3.493150684931507,1.2191780821917808,3.9178082191780814,2.8219178082191783,4.301369863013699,65.60509554140127,31.11888111888112,75
Coby White,9.66216216216216,2.864864864864865,2.756756756756757,0.7297297297297297,0.081081081081081,3.554054054054054,8.027027027027026,44.27609427609428,1.0,1.7297297297297298,4.648648648648648,0.8243243243243243,0.945945945945946,87.14285714285714,37.2093023255814,75
Derrick White,12.402439024390244,3.573170731707317,3.9146341463414633,0.6585365853658537,0.926829268292683,4.2682926829268295,9.24390243902439,46.17414248021108,1.1585365853658536,1.817073170731708,4.7682926829268295,2.048780487804878,2.341463414634146,87.50000000000001,38.107416879795394,75
Andrew Wiggins,17.10810810810811,5.027027027027027,2.2972972972972974,1.2162162162162162,0.7567567567567568,6.756756756756757,14.297297297297296,47.25897920604916,1.2972972972972974,2.4054054054054053,6.081081081081081,1.1891891891891893,1.945945945945946,61.11111111111112,39.55555555555556,75
Grant Williams,8.113924050632912,4.594936708860759,1.6582278481012658,0.5189873417721519,0.3924050632911392,2.7341772151898733,6.025316455696203,45.37815126050421,1.0379746835443038,1.4556962025316456,3.683544303797469,1.1898734177215189,1.5443037974683544,77.04918032786885,39.51890034364261,75
Jalen Williams,14.08,4.493333333333333,3.306666666666666,1.3733333333333333,0.4666666666666667,5.52,10.586666666666666,52.141057934508815,1.64,0.9733333333333334,2.7333333333333334,2.066666666666667,2.546666666666667,81.15183246073299,35.609756097560975,75
Jeenathan Williams,10.6,3.0,2.0,0.6,0.4,4.8,7.8,61.53846153846154,0.8,0.6,1.6,0.4,0.6,66.66666666666667,37.49999999999999,75
Kenrich Williams,8.018867924528301,4.9245283018867925,1.981132075471698,0.8490566037735849,0.2641509433962264,3.3773584905660377,6.528301886792453,51.73410404624278,0.6037735849056604,0.9433962264150944,2.5283018867924527,0.320754716981132,0.7358490566037735,43.58974358974359,37.3134328358209,75
Patrick Williams,10.158536585365852,3.987804878048781,1.2195121951219512,0.8780487804878049,0.8536585365853658,3.829268292682927,8.25609756097561,46.38109305760709,1.2317073170731707,1.4024390243902438,3.3780487804878048,1.0975609756097562,1.2804878048780488,85.71428571428572,41.51624548736461,75
Robert Williams III,7.9714285714285715,8.342857142857143,1.4285714285714286,0.6285714285714286,1.3714285714285714,3.628571428571429,4.857142857142857,74.70588235294117,0.9714285714285714,0.0,0.0285714285714285,0.7142857142857143,1.1714285714285717,60.97560975609756,0.0,75
Zion Williamson,26.0,6.965517241379311,4.586206896551724,1.103448275862069,0.5517241379310345,9.827586206896552,16.17241379310345,60.76759061833689,3.413793103448276,0.2413793103448276,0.6551724137931034,6.103448275862069,8.551724137931034,71.3709677419355,36.8421052631579,75
Justise Winslow,6.758620689655173,5.0,3.3793103448275863,1.0344827586206895,0.3793103448275862,2.793103448275862,6.827586206896552,40.909090909090914,1.4827586206896552,0.4827586206896552,1.5517241379310345,0.6896551724137931,0.9655172413793104,71.42857142857143,31.11111111111111,75
Christian Wood,16.62686567164179,7.328358208955223,1.805970149253732,0.4477611940298507,1.0746268656716418,5.91044776119403,11.477611940298509,51.49544863459038,1.805970149253732,1.5671641791044777,4.164179104477612,3.238805970149253,4.1940298507462686,77.22419928825623,37.634408602150536,75
Delon Wright,7.38,3.6,3.88,1.84,0.34,2.76,5.82,47.42268041237113,0.88,0.82,2.38,1.04,1.2,86.66666666666667,34.45378151260504,75
Trae Young,26.21917808219178,2.972602739726028,10.150684931506849,1.095890410958904,0.1232876712328767,8.178082191780822,19.04109589041096,42.94964028776979,4.109589041095891,2.1095890410958904,6.301369863013699,7.7534246575342465,8.753424657534246,88.57589984350548,33.47826086956521,75
Ivica Zubac,10.763157894736842,9.947368421052632,1.013157894736842,0.3815789473684211,1.2894736842105263,4.289473684210527,6.7631578947368425,63.42412451361867,1.5394736842105263,0.0,0.0263157894736842,2.1842105263157894,3.131578947368421,69.74789915966386,0.0,75
